elapsed_ms,active_workers,cpu_pct
23800,4,100.00
23810,4,100.00
23820,4,100.00
23830,4,100.00
23840,4,100.00
23850,4,100.00
23860,4,100.00
23870,4,100.00
23880,4,100.00
23890,4,100.00
23900,4,100.00
23910,4,100.00
23920,4,100.00
23930,4,100.00
23940,4,100.00
23950,4,100.00
23960,4,100.00
23970,4,100.00
23980,4,100.00
23990,4,100.00
24000,4,100.00
24010,4,100.00
24020,4,100.00
24030,4,100.00
24040,4,100.00
24050,4,100.00
24060,4,100.00
24070,4,100.00
24080,4,100.00
24090,4,100.00
24100,4,100.00
24110,4,100.00
24120,4,100.00
24130,4,100.00
24140,4,100.00
24150,4,100.00
24160,4,100.00
24170,4,100.00
24180,4,100.00
24190,4,100.00
24200,4,100.00
24210,4,100.00
24220,4,100.00
24230,4,100.00
24240,4,100.00
24250,4,100.00
24260,4,100.00
24270,4,100.00
24280,4,100.00
24290,4,100.00
24300,4,100.00
24310,4,100.00
24320,4,100.00
24330,4,100.00
24340,4,100.00
24350,4,100.00
24360,4,100.00
24370,4,100.00
24380,4,100.00
24390,4,100.00
24400,4,100.00
24410,4,100.00
24420,4,100.00
24430,4,100.00
24440,4,100.00
24450,4,100.00
24460,4,100.00
24470,4,100.00
24480,4,100.00
24490,4,100.00
24500,4,100.00
24510,4,100.00
24520,4,100.00
24530,4,100.00
24540,4,100.00
24550,4,100.00
24560,4,100.00
24570,4,100.00
24580,4,100.00
24590,4,100.00
24600,4,100.00
24610,4,100.00
24620,4,100.00
24630,4,100.00
24640,4,100.00
24650,4,100.00
24660,4,100.00
24670,4,100.00
24680,4,100.00
24690,4,100.00
24700,4,100.00
24710,4,100.00
24720,4,100.00
24730,4,100.00
24740,4,100.00
24750,4,100.00
24760,4,100.00
24770,4,100.00
24780,4,100.00
24790,4,100.00
24800,4,100.00
24810,4,100.00
24820,4,100.00
24830,4,100.00
24840,4,100.00
24850,4,100.00
24860,4,100.00
24870,4,100.00
24880,4,100.00
24890,4,100.00
24900,4,100.00
24910,4,100.00
24920,4,100.00
24930,4,100.00
24940,4,100.00
24950,4,100.00
24960,4,100.00
24970,4,100.00
24980,4,100.00
24990,4,100.00
25000,4,100.00
25010,4,100.00
25020,4,100.00
25030,4,100.00
25040,4,100.00
25050,4,100.00
25060,4,100.00
25070,4,100.00
25080,4,100.00
25090,4,100.00
25100,4,100.00
25110,4,100.00
25120,4,100.00
25130,4,100.00
25140,4,100.00
25150,4,100.00
25160,4,100.00
25170,4,100.00
25180,4,100.00
25190,4,100.00
25200,4,100.00
25210,4,100.00
25220,4,100.00
25230,4,100.00
25240,4,100.00
25250,4,100.00
25260,4,100.00
25270,4,100.00
25280,4,100.00
25290,4,100.00
25300,4,100.00
25310,4,100.00
25320,4,100.00
25330,4,100.00
25340,4,100.00
25350,4,100.00
25360,4,100.00
25370,4,100.00
25380,4,100.00
25390,4,100.00
25400,4,100.00
25410,4,100.00
25420,4,100.00
25430,4,100.00
25440,4,100.00
25450,4,100.00
25460,4,100.00
25470,4,100.00
25480,4,100.00
25490,4,100.00
25500,4,100.00
25510,4,100.00
25520,4,100.00
25530,4,100.00
25540,4,100.00
25550,4,100.00
25560,4,100.00
25570,4,100.00
25580,4,100.00
25590,4,100.00
25600,4,100.00
25610,4,100.00
25620,4,100.00
25630,4,100.00
25640,4,100.00
25650,4,100.00
25660,4,100.00
25670,4,100.00
25680,4,100.00
25690,4,100.00
25700,4,100.00
25710,4,100.00
25720,4,100.00
25730,4,100.00
25740,4,100.00
25750,4,100.00
25760,4,100.00
25770,4,100.00
25780,4,100.00
25790,4,100.00
25800,4,100.00
25810,4,100.00
25820,4,100.00
25830,4,100.00
25840,4,100.00
25850,4,100.00
25860,4,100.00
25870,4,100.00
25880,4,100.00
25890,4,100.00
25900,4,100.00
25910,4,100.00
25920,4,100.00
25930,4,100.00
25940,4,100.00
25950,4,100.00
25960,4,100.00
25970,4,100.00
25980,4,100.00
25990,4,100.00
26000,4,100.00
26010,4,100.00
26020,4,100.00
26030,4,100.00
26040,4,100.00
26050,4,100.00
26060,4,100.00
26070,4,100.00
26080,4,100.00
26090,4,100.00
26100,4,100.00
26110,4,100.00
26120,4,100.00
26130,4,100.00
26140,4,100.00
26150,4,100.00
26160,4,100.00
26170,4,100.00
26180,4,100.00
26190,4,100.00
26200,4,100.00
26210,4,100.00
26220,4,100.00
26230,4,100.00
26240,4,100.00
26250,4,100.00
26260,4,100.00
26270,4,100.00
26280,4,100.00
26290,4,100.00
26300,4,100.00
26310,4,100.00
26320,4,100.00
26330,4,100.00
26340,4,100.00
26350,4,100.00
26360,4,100.00
26370,4,100.00
26380,4,100.00
26390,4,100.00
26400,4,100.00
26410,4,100.00
26420,4,100.00
26430,4,100.00
26440,4,100.00
26450,4,100.00
26460,4,100.00
26470,4,100.00
26480,4,100.00
26490,4,100.00
26500,4,100.00
26510,4,100.00
26520,4,100.00
26530,4,100.00
26540,4,100.00
26550,4,100.00
26560,4,100.00
26570,4,100.00
26580,4,100.00
26590,4,100.00
26600,4,100.00
26610,4,100.00
26620,4,100.00
26630,4,100.00
26640,4,100.00
26650,4,100.00
26660,4,100.00
26670,4,100.00
26680,4,100.00
26690,4,100.00
26700,4,100.00
26710,4,100.00
26720,4,100.00
26730,4,100.00
26740,4,100.00
26750,4,100.00
26760,4,100.00
26770,4,100.00
26780,4,100.00
26790,4,100.00
26800,4,100.00
26810,4,100.00
26820,4,100.00
26830,4,100.00
26840,4,100.00
26850,4,100.00
26860,4,100.00
26870,4,100.00
26880,4,100.00
26890,4,100.00
26900,4,100.00
26910,4,100.00
26920,4,100.00
26930,4,100.00
26940,4,100.00
26950,4,100.00
26960,4,100.00
26970,4,100.00
26980,4,100.00
26990,4,100.00
27000,4,100.00
27010,4,100.00
27020,4,100.00
27030,4,100.00
27040,4,100.00
27050,4,100.00
27060,4,100.00
27070,4,100.00
27080,4,100.00
27090,4,100.00
27100,4,100.00
27110,4,100.00
27120,4,100.00
27130,4,100.00
27140,4,100.00
27150,4,100.00
27160,4,100.00
27170,4,100.00
27180,4,100.00
27190,4,100.00
27200,4,100.00
27210,4,100.00
27220,4,100.00
27230,4,100.00
27240,4,100.00
27250,4,100.00
27260,4,100.00
27270,4,100.00
27280,4,100.00
27290,4,100.00
27300,4,100.00
27310,4,100.00
27320,4,100.00
27330,4,100.00
27340,4,100.00
27350,4,100.00
27360,4,100.00
27370,4,100.00
27380,4,100.00
27390,4,100.00
27400,4,100.00
27410,4,100.00
27420,4,100.00
27430,4,100.00
27440,4,100.00
27450,4,100.00
27460,4,100.00
27470,4,100.00
27480,4,100.00
27490,4,100.00
27500,4,100.00
27510,4,100.00
27520,4,100.00
27530,4,100.00
27540,4,100.00
27550,4,100.00
27560,4,100.00
27570,4,100.00
27580,4,100.00
27590,4,100.00
27600,4,100.00
27610,4,100.00
27620,4,100.00
27630,4,100.00
27640,4,100.00
27650,4,100.00
27660,4,100.00
27670,4,100.00
27680,4,100.00
27690,4,100.00
27700,4,100.00
27710,4,100.00
27720,4,100.00
27730,4,100.00
27740,4,100.00
27750,4,100.00
27760,4,100.00
27770,4,100.00
27780,4,100.00
27790,4,100.00
27800,4,100.00
27810,4,100.00
27820,4,100.00
27830,4,100.00
27840,4,100.00
27850,4,100.00
27860,4,100.00
27870,4,100.00
27880,4,100.00
27890,4,100.00
27900,4,100.00
27910,4,100.00
27920,4,100.00
27930,4,100.00
27940,4,100.00
27950,4,100.00
27960,4,100.00
27970,4,100.00
27980,4,100.00
27990,4,100.00
28000,4,100.00
28010,4,100.00
28020,4,100.00
28030,4,100.00
28040,4,100.00
28050,4,100.00
28060,4,100.00
28070,4,100.00
28080,4,50.00
28090,4,50.00
28100,4,100.00
28110,4,50.00
28120,4,50.00
28130,4,50.00
28140,4,50.00
28150,4,50.00
28160,4,75.00
28170,4,50.00
28180,4,50.00
28190,4,50.00
28200,4,50.00
28210,4,50.00
28220,4,50.00
28230,4,50.00
28240,4,50.00
28250,4,50.00
28260,4,0.00
28270,4,0.00
28280,4,0.00
28290,4,0.00
28300,4,0.00
28310,4,0.00
28320,4,0.00
28330,4,0.00
28340,4,0.00
28350,3,0.00
28360,4,0.00
28370,4,0.00
28380,4,0.00
28390,4,33.33
28400,4,0.00
28410,4,0.00
28420,4,0.00
28430,4,100.00
28440,4,100.00
28450,4,66.67
28460,4,100.00
28470,4,100.00
28480,4,66.67
28490,4,100.00
28500,4,66.67
28510,4,0.00
28520,4,0.00
28530,4,0.00
28540,4,33.33
28550,4,0.00
28560,4,0.00
28570,4,0.00
28580,4,0.00
28590,4,0.00
28600,4,0.00
28610,4,0.00
28620,4,0.00
28630,4,0.00
28640,4,0.00
28650,4,0.00
28660,4,0.00
28670,4,0.00
28680,4,0.00
28690,4,0.00
28700,4,0.00
28710,4,50.00
28720,4,33.33
28730,4,0.00
28740,4,0.00
28750,4,0.00
28760,4,0.00
28770,4,0.00
28780,4,0.00
28790,4,0.00
28800,4,0.00
28810,4,0.00
28820,4,0.00
28830,4,0.00
28840,4,0.00
28850,4,0.00
28860,4,0.00
28870,4,0.00
28880,4,0.00
28890,4,0.00
28900,4,0.00
28910,4,0.00
28920,4,0.00
28930,4,0.00
28940,4,0.00
28950,4,0.00
28960,4,0.00
28970,4,0.00
28980,4,0.00
28990,4,0.00
29000,4,0.00
29010,4,0.00
29020,4,0.00
29030,4,0.00
29040,4,0.00
29050,4,0.00
29060,4,0.00
29070,4,0.00
29080,4,0.00
29090,4,0.00
29100,4,0.00
29110,4,0.00
29120,4,0.00
29130,4,0.00
29140,4,0.00
29150,4,0.00
29160,4,100.00
29170,4,100.00
29180,4,100.00
29190,4,100.00
29200,4,100.00
29210,4,100.00
29220,4,100.00
29230,4,66.67
29240,4,100.00
29250,4,50.00
29260,4,100.00
29270,4,0.00
29280,4,100.00
29290,4,100.00
29300,4,50.00
29310,4,100.00
29320,4,0.00
29330,4,100.00
29340,4,50.00
29350,4,100.00
29360,4,50.00
29370,4,100.00
29380,4,66.67
29390,4,0.00
29400,4,50.00
29410,4,66.67
29420,4,100.00
29430,4,50.00
29440,4,100.00
29450,4,50.00
29460,4,100.00
29470,4,0.00
29480,4,50.00
29490,4,0.00
29500,4,0.00
29510,4,0.00
29520,4,50.00
29530,4,0.00
29540,4,0.00
29550,4,0.00
29560,4,0.00
29570,4,0.00
29580,4,0.00
29590,4,33.33
29600,4,0.00
29610,4,0.00
29620,4,0.00
29630,4,0.00
29640,4,0.00
29650,4,66.67
29660,4,100.00
29670,4,100.00
29680,4,100.00
29690,4,66.67
29700,4,100.00
29710,4,100.00
29720,4,50.00
29730,4,100.00
29740,4,0.00
29750,4,0.00
29760,4,0.00
29770,4,0.00
29780,4,0.00
29790,4,0.00
29800,4,0.00
29810,4,0.00
29820,4,0.00
29830,4,0.00
29840,4,0.00
29850,4,0.00
29860,4,0.00
29870,4,0.00
29880,4,0.00
29890,4,0.00
29900,4,0.00
29910,4,0.00
29920,4,0.00
29930,4,0.00
29940,4,0.00
29950,4,0.00
29960,4,0.00
29970,4,0.00
29980,4,0.00
29990,4,0.00
30000,4,0.00
30010,4,0.00
30020,4,0.00
30030,4,33.33
30040,4,0.00
30050,4,0.00
30060,4,0.00
30070,4,0.00
30080,4,0.00
30090,4,0.00
30100,4,0.00
30110,4,0.00
30120,4,0.00
30130,4,0.00
30140,4,0.00
30150,4,0.00
30160,4,0.00
30170,4,0.00
30180,4,100.00
30190,4,66.67
30200,4,100.00
30210,4,66.67
30220,4,0.00
30230,4,0.00
30240,4,0.00
30250,4,0.00
30260,4,0.00
30270,4,0.00
30280,4,0.00
30290,4,0.00
30300,4,0.00
30310,4,0.00
30320,4,0.00
30330,4,0.00
30340,4,0.00
30350,4,0.00
30360,4,0.00
30370,4,0.00
30380,4,0.00
30390,4,0.00
30400,4,0.00
30410,4,50.00
30420,4,50.00
30430,4,50.00
30440,4,0.00
30450,4,0.00
30460,4,0.00
30470,4,33.33
30480,4,100.00
30490,4,100.00
30500,4,100.00
30510,4,50.00
30520,4,50.00
30530,4,100.00
30540,4,0.00
30550,4,0.00
30560,4,0.00
30570,4,0.00
30580,4,66.67
30590,4,100.00
30600,4,100.00
30610,4,50.00
30620,4,0.00
30630,4,0.00
30640,4,0.00
30650,4,0.00
30660,4,0.00
30670,4,0.00
30680,4,0.00
30690,4,0.00
30700,4,50.00
30710,4,0.00
30720,4,0.00
30730,4,0.00
30740,4,0.00
30750,4,0.00
30760,4,0.00
30770,4,0.00
30780,4,0.00
30790,3,0.00
30800,3,0.00
30810,3,0.00
30820,3,0.00
30830,3,0.00
30840,3,0.00
30850,3,0.00
30860,3,100.00
30870,3,50.00
30880,3,50.00
30890,3,0.00
30900,3,0.00
30910,3,0.00
30920,3,0.00
30930,3,0.00
30940,3,0.00
30950,3,0.00
30960,3,0.00
30970,3,0.00
30980,3,0.00
30990,3,0.00
31000,3,0.00
31010,3,100.00
31020,3,100.00
31030,3,100.00
31040,3,0.00
31050,3,0.00
31060,3,0.00
31070,3,0.00
31080,3,0.00
31090,3,0.00
31100,3,0.00
31110,3,0.00
31120,3,0.00
31130,3,0.00
31140,3,0.00
31150,3,0.00
31160,3,0.00
31170,3,0.00
31180,3,0.00
31190,3,0.00
31200,3,0.00
31210,3,0.00
31220,3,0.00
31230,3,0.00
31240,3,0.00
31250,3,0.00
31260,3,0.00
31270,3,0.00
31280,3,0.00
31290,3,0.00
31300,3,0.00
31310,3,0.00
31320,3,0.00
31330,3,0.00
31340,3,0.00
31350,3,0.00
31360,3,0.00
31370,3,0.00
31380,3,0.00
31390,3,0.00
31400,3,0.00
31410,3,0.00
31420,3,0.00
31430,3,0.00
31440,3,0.00
31450,3,0.00
31460,3,0.00
31470,3,0.00
31480,3,0.00
31490,3,0.00
31500,3,0.00
31510,3,0.00
31520,3,0.00
31530,3,33.33
31540,3,0.00
31550,3,0.00
31560,3,0.00
31570,3,0.00
31580,3,50.00
31590,3,0.00
31600,3,0.00
31610,3,0.00
31620,3,0.00
31630,3,0.00
31640,3,0.00
31650,3,0.00
31660,3,0.00
31670,3,100.00
31680,3,66.67
31690,3,100.00
31700,3,100.00
31710,3,100.00
31720,3,50.00
31730,3,0.00
31740,3,0.00
31750,3,0.00
31760,3,0.00
31770,3,0.00
31780,3,0.00
31790,3,0.00
31800,3,0.00
31810,3,0.00
31820,3,0.00
31830,3,0.00
31840,2,0.00
31850,2,0.00
31860,2,0.00
31870,2,0.00
31880,2,0.00
31890,2,0.00
31900,1,0.00
31910,1,0.00
31920,1,0.00
31930,1,0.00
31940,1,33.33
31950,1,0.00
31960,1,0.00
31970,1,0.00
31980,1,0.00
31990,1,0.00
32000,1,0.00
32010,1,0.00
32020,1,0.00
32030,1,0.00
32040,1,0.00
32050,1,0.00
32060,1,0.00
32070,1,0.00
32080,1,0.00
32090,1,0.00
32100,1,50.00
32110,1,0.00
32120,1,0.00
32130,1,0.00
32140,1,0.00
32150,1,0.00
32160,1,0.00
32170,1,0.00
32180,1,0.00
32190,1,0.00
32200,1,0.00
32210,1,0.00
32220,1,0.00
32230,1,0.00
32240,1,0.00
32250,0,0.00
